timestamp,azure_region,service_type,demand_units,capacity_allocated,service_availability,is_holiday,gdp_growth_rate,inflation_rate,it_sector_growth_index
30-09-2023,US,Compute,184,224,99.93,0,5.87,6.14,95.99
30-09-2023,US,Storage,187,235,99.65,0,5.87,6.14,95.99
30-09-2023,Europe,Compute,259,290,99.93,0,5.87,6.14,95.99
30-09-2023,Europe,Storage,144,201,99.76,0,5.87,6.14,95.99
01-10-2023,India,Compute,121,161,99.86,1,6.04,5.37,91.39
01-10-2023,India,Storage,215,246,99.71,1,6.04,5.37,91.39
01-10-2023,US,Compute,125,180,99.91,1,6.04,5.37,91.39
01-10-2023,US,Storage,123,143,99.79,1,6.04,5.37,91.39
01-10-2023,Europe,Compute,244,284,99.61,1,6.04,5.37,91.39
01-10-2023,Europe,Storage,226,263,99.64,1,6.04,5.37,91.39
02-10-2023,India,Compute,177,199,99.52,0,6.04,5.37,91.39
02-10-2023,India,Storage,151,180,99.86,0,6.04,5.37,91.39
02-10-2023,US,Compute,140,175,99.73,0,6.04,5.37,91.39
02-10-2023,US,Storage,165,194,99.89,0,6.04,5.37,91.39
02-10-2023,Europe,Compute,259,281,99.97,0,6.04,5.37,91.39
02-10-2023,Europe,Storage,299,334,99.72,0,6.04,5.37,91.39
03-10-2023,India,Compute,291,338,99.6,0,6.04,5.37,91.39
03-10-2023,India,Storage,145,181,99.89,0,6.04,5.37,91.39
03-10-2023,US,Compute,296,352,99.7,0,6.04,5.37,91.39
03-10-2023,US,Storage,213,271,99.67,0,6.04,5.37,91.39
03-10-2023,Europe,Compute,218,252,99.66,0,6.04,5.37,91.39
03-10-2023,Europe,Storage,148,192,99.68,0,6.04,5.37,91.39
04-10-2023,India,Compute,221,272,99.83,0,6.04,5.37,91.39
04-10-2023,India,Storage,222,247,99.66,0,6.04,5.37,91.39
04-10-2023,US,Compute,145,187,99.76,0,6.04,5.37,91.39
04-10-2023,US,Storage,170,195,99.65,0,6.04,5.37,91.39
04-10-2023,Europe,Compute,210,244,99.56,0,6.04,5.37,91.39
04-10-2023,Europe,Storage,108,152,99.66,0,6.04,5.37,91.39
05-10-2023,India,Compute,179,200,99.72,0,6.04,5.37,91.39
05-10-2023,India,Storage,162,194,99.71,0,6.04,5.37,91.39
05-10-2023,US,Compute,261,318,99.97,0,6.04,5.37,91.39
05-10-2023,US,Storage,247,270,99.84,0,6.04,5.37,91.39
05-10-2023,Europe,Compute,155,205,99.52,0,6.04,5.37,91.39
05-10-2023,Europe,Storage,127,181,99.61,0,6.04,5.37,91.39
06-10-2023,India,Compute,115,141,99.79,0,6.04,5.37,91.39
06-10-2023,India,Storage,293,315,99.64,0,6.04,5.37,91.39
06-10-2023,US,Compute,115,166,99.88,0,6.04,5.37,91.39
06-10-2023,US,Storage,235,287,99.83,0,6.04,5.37,91.39
06-10-2023,Europe,Compute,147,180,99.84,0,6.04,5.37,91.39
06-10-2023,Europe,Storage,222,255,99.55,0,6.04,5.37,91.39
07-10-2023,India,Compute,102,126,99.87,0,6.04,5.37,91.39
07-10-2023,India,Storage,258,284,99.69,0,6.04,5.37,91.39
07-10-2023,US,Compute,229,249,99.81,0,6.04,5.37,91.39
07-10-2023,US,Storage,134,165,99.69,0,6.04,5.37,91.39
07-10-2023,Europe,Compute,210,264,99.66,0,6.04,5.37,91.39
07-10-2023,Europe,Storage,161,220,99.84,0,6.04,5.37,91.39
08-10-2023,India,Compute,104,156,99.74,1,6.04,5.37,91.39
08-10-2023,India,Storage,203,227,99.93,1,6.04,5.37,91.39
08-10-2023,US,Compute,133,179,99.86,1,6.04,5.37,91.39
08-10-2023,US,Storage,159,193,99.61,1,6.04,5.37,91.39
08-10-2023,Europe,Compute,289,348,99.55,1,6.04,5.37,91.39
08-10-2023,Europe,Storage,148,187,99.79,1,6.04,5.37,91.39
09-10-2023,India,Compute,168,218,99.78,0,6.04,5.37,91.39
09-10-2023,India,Storage,233,266,99.54,0,6.04,5.37,91.39
09-10-2023,US,Compute,273,329,99.79,0,6.04,5.37,91.39
09-10-2023,US,Storage,296,343,99.54,0,6.04,5.37,91.39
09-10-2023,Europe,Compute,141,172,99.73,0,6.04,5.37,91.39
09-10-2023,Europe,Storage,191,222,99.88,0,6.04,5.37,91.39
10-10-2023,India,Compute,108,137,99.91,0,6.04,5.37,91.39
10-10-2023,India,Storage,233,256,99.5,0,6.04,5.37,91.39
10-10-2023,US,Compute,202,239,99.62,0,6.04,5.37,91.39
10-10-2023,US,Storage,250,309,99.71,0,6.04,5.37,91.39
10-10-2023,Europe,Compute,271,312,99.7,0,6.04,5.37,91.39
10-10-2023,Europe,Storage,231,260,99.77,0,6.04,5.37,91.39
11-10-2023,India,Compute,255,310,99.8,0,6.04,5.37,91.39
11-10-2023,India,Storage,168,206,99.9,0,6.04,5.37,91.39
11-10-2023,US,Compute,164,198,99.72,0,6.04,5.37,91.39
11-10-2023,US,Storage,248,277,99.81,0,6.04,5.37,91.39
11-10-2023,Europe,Compute,207,242,99.97,0,6.04,5.37,91.39
11-10-2023,Europe,Storage,176,232,99.96,0,6.04,5.37,91.39
12-10-2023,India,Compute,296,333,99.52,0,6.04,5.37,91.39
12-10-2023,India,Storage,181,221,99.89,0,6.04,5.37,91.39
12-10-2023,US,Compute,252,282,99.58,0,6.04,5.37,91.39
12-10-2023,US,Storage,106,137,99.78,0,6.04,5.37,91.39
12-10-2023,Europe,Compute,244,302,99.74,0,6.04,5.37,91.39
12-10-2023,Europe,Storage,183,224,99.63,0,6.04,5.37,91.39
13-10-2023,India,Compute,138,178,99.58,0,6.04,5.37,91.39
13-10-2023,India,Storage,210,260,99.52,0,6.04,5.37,91.39
13-10-2023,US,Compute,294,340,99.83,0,6.04,5.37,91.39
13-10-2023,US,Storage,256,280,99.89,0,6.04,5.37,91.39
13-10-2023,Europe,Compute,152,173,99.71,0,6.04,5.37,91.39
13-10-2023,Europe,Storage,223,276,99.94,0,6.04,5.37,91.39
14-10-2023,India,Compute,136,159,99.67,0,6.04,5.37,91.39
14-10-2023,India,Storage,131,174,99.73,0,6.04,5.37,91.39
14-10-2023,US,Compute,262,314,99.61,0,6.04,5.37,91.39
14-10-2023,US,Storage,138,194,99.98,0,6.04,5.37,91.39
14-10-2023,Europe,Compute,270,297,99.75,0,6.04,5.37,91.39
14-10-2023,Europe,Storage,119,163,99.77,0,6.04,5.37,91.39
15-10-2023,India,Compute,113,145,99.71,1,6.04,5.37,91.39
15-10-2023,India,Storage,243,288,99.98,1,6.04,5.37,91.39
15-10-2023,US,Compute,234,275,99.6,1,6.04,5.37,91.39
15-10-2023,US,Storage,224,265,99.96,1,6.04,5.37,91.39
15-10-2023,Europe,Compute,188,242,99.54,1,6.04,5.37,91.39
15-10-2023,Europe,Storage,120,144,99.5,1,6.04,5.37,91.39
16-10-2023,India,Compute,131,181,99.66,0,6.04,5.37,91.39
16-10-2023,India,Storage,202,226,99.94,0,6.04,5.37,91.39
16-10-2023,US,Compute,216,274,99.62,0,6.04,5.37,91.39
16-10-2023,US,Storage,254,308,99.89,0,6.04,5.37,91.39
16-10-2023,Europe,Compute,188,209,99.97,0,6.04,5.37,91.39
16-10-2023,Europe,Storage,237,262,99.76,0,6.04,5.37,91.39
17-10-2023,India,Compute,153,209,99.51,0,6.04,5.37,91.39
17-10-2023,India,Storage,261,293,99.93,0,6.04,5.37,91.39
17-10-2023,US,Compute,174,216,99.58,0,6.04,5.37,91.39
17-10-2023,US,Storage,131,171,99.84,0,6.04,5.37,91.39
17-10-2023,Europe,Compute,192,240,99.84,0,6.04,5.37,91.39
17-10-2023,Europe,Storage,158,216,99.95,0,6.04,5.37,91.39
18-10-2023,India,Compute,163,201,99.82,0,6.04,5.37,91.39
18-10-2023,India,Storage,111,157,99.67,0,6.04,5.37,91.39
18-10-2023,US,Compute,192,244,99.78,0,6.04,5.37,91.39
18-10-2023,US,Storage,205,263,99.78,0,6.04,5.37,91.39
18-10-2023,Europe,Compute,162,216,99.97,0,6.04,5.37,91.39
18-10-2023,Europe,Storage,160,210,99.66,0,6.04,5.37,91.39
19-10-2023,India,Compute,219,247,99.7,0,6.04,5.37,91.39
19-10-2023,India,Storage,104,163,99.95,0,6.04,5.37,91.39
19-10-2023,US,Compute,231,262,99.58,0,6.04,5.37,91.39
19-10-2023,US,Storage,251,304,99.82,0,6.04,5.37,91.39
19-10-2023,Europe,Compute,237,288,99.59,0,6.04,5.37,91.39
19-10-2023,Europe,Storage,164,189,99.89,0,6.04,5.37,91.39
20-10-2023,India,Compute,290,310,99.75,0,6.04,5.37,91.39
20-10-2023,India,Storage,161,188,99.61,0,6.04,5.37,91.39
20-10-2023,US,Compute,264,320,99.71,0,6.04,5.37,91.39
20-10-2023,US,Storage,176,202,99.72,0,6.04,5.37,91.39
20-10-2023,Europe,Compute,288,318,99.84,0,6.04,5.37,91.39
20-10-2023,Europe,Storage,146,185,99.79,0,6.04,5.37,91.39
21-10-2023,India,Compute,162,217,99.88,0,6.04,5.37,91.39
21-10-2023,India,Storage,299,342,99.68,0,6.04,5.37,91.39
21-10-2023,US,Compute,258,305,99.89,0,6.04,5.37,91.39
21-10-2023,US,Storage,187,246,99.69,0,6.04,5.37,91.39
21-10-2023,Europe,Compute,279,309,99.65,0,6.04,5.37,91.39
21-10-2023,Europe,Storage,217,250,99.71,0,6.04,5.37,91.39
22-10-2023,India,Compute,237,262,99.97,1,6.04,5.37,91.39
22-10-2023,India,Storage,120,173,99.58,1,6.04,5.37,91.39
22-10-2023,US,Compute,262,290,99.7,1,6.04,5.37,91.39
22-10-2023,US,Storage,112,139,99.62,1,6.04,5.37,91.39
22-10-2023,Europe,Compute,158,199,99.69,1,6.04,5.37,91.39
22-10-2023,Europe,Storage,209,265,99.71,1,6.04,5.37,91.39
23-10-2023,India,Compute,280,336,99.79,0,6.04,5.37,91.39
23-10-2023,India,Storage,255,295,99.76,0,6.04,5.37,91.39
23-10-2023,US,Compute,117,164,99.92,0,6.04,5.37,91.39
23-10-2023,US,Storage,151,172,99.89,0,6.04,5.37,91.39
23-10-2023,Europe,Compute,185,236,99.95,0,6.04,5.37,91.39
23-10-2023,Europe,Storage,290,338,99.67,0,6.04,5.37,91.39
24-10-2023,India,Compute,166,223,99.91,0,6.04,5.37,91.39
24-10-2023,India,Storage,212,253,99.68,0,6.04,5.37,91.39
24-10-2023,US,Compute,287,319,99.65,0,6.04,5.37,91.39
24-10-2023,US,Storage,226,264,99.85,0,6.04,5.37,91.39
24-10-2023,Europe,Compute,243,278,99.63,0,6.04,5.37,91.39
24-10-2023,Europe,Storage,214,234,99.68,0,6.04,5.37,91.39
25-10-2023,India,Compute,120,147,99.89,0,6.04,5.37,91.39
25-10-2023,India,Storage,119,158,99.73,0,6.04,5.37,91.39
25-10-2023,US,Compute,202,259,99.74,0,6.04,5.37,91.39
25-10-2023,US,Storage,189,238,99.93,0,6.04,5.37,91.39
25-10-2023,Europe,Compute,243,265,99.68,0,6.04,5.37,91.39
25-10-2023,Europe,Storage,291,312,99.9,0,6.04,5.37,91.39
26-10-2023,India,Compute,201,259,99.9,0,6.04,5.37,91.39
26-10-2023,India,Storage,196,243,99.93,0,6.04,5.37,91.39
26-10-2023,US,Compute,221,258,99.59,0,6.04,5.37,91.39
26-10-2023,US,Storage,115,165,99.74,0,6.04,5.37,91.39
26-10-2023,Europe,Compute,204,262,99.81,0,6.04,5.37,91.39
26-10-2023,Europe,Storage,181,231,99.98,0,6.04,5.37,91.39
27-10-2023,India,Compute,147,192,99.54,0,6.04,5.37,91.39
27-10-2023,India,Storage,290,326,99.69,0,6.04,5.37,91.39
27-10-2023,US,Compute,229,266,99.77,0,6.04,5.37,91.39
27-10-2023,US,Storage,168,212,99.72,0,6.04,5.37,91.39
27-10-2023,Europe,Compute,279,336,99.52,0,6.04,5.37,91.39
27-10-2023,Europe,Storage,140,176,99.57,0,6.04,5.37,91.39
28-10-2023,India,Compute,252,309,99.87,0,6.04,5.37,91.39
28-10-2023,India,Storage,229,265,99.56,0,6.04,5.37,91.39
28-10-2023,US,Compute,271,316,99.79,0,6.04,5.37,91.39
28-10-2023,US,Storage,184,236,99.59,0,6.04,5.37,91.39
28-10-2023,Europe,Compute,206,232,99.51,0,6.04,5.37,91.39
28-10-2023,Europe,Storage,256,289,99.83,0,6.04,5.37,91.39
29-10-2023,India,Compute,147,191,99.89,1,6.04,5.37,91.39
29-10-2023,India,Storage,185,213,99.56,1,6.04,5.37,91.39
29-10-2023,US,Compute,250,284,99.81,1,6.04,5.37,91.39
29-10-2023,US,Storage,156,187,99.86,1,6.04,5.37,91.39
29-10-2023,Europe,Compute,120,149,99.74,1,6.04,5.37,91.39
29-10-2023,Europe,Storage,184,211,99.81,1,6.04,5.37,91.39
30-10-2023,India,Compute,231,259,99.56,0,6.04,5.37,91.39
30-10-2023,India,Storage,149,175,99.97,0,6.04,5.37,91.39
30-10-2023,US,Compute,207,230,99.66,0,6.04,5.37,91.39
30-10-2023,US,Storage,122,180,99.8,0,6.04,5.37,91.39
30-10-2023,Europe,Compute,178,198,99.94,0,6.04,5.37,91.39
30-10-2023,Europe,Storage,268,318,99.77,0,6.04,5.37,91.39
31-10-2023,India,Compute,280,306,99.58,0,6.04,5.37,91.39
31-10-2023,India,Storage,205,254,99.72,0,6.04,5.37,91.39
31-10-2023,US,Compute,233,254,99.79,0,6.04,5.37,91.39
31-10-2023,US,Storage,145,184,99.73,0,6.04,5.37,91.39
31-10-2023,Europe,Compute,285,307,99.55,0,6.04,5.37,91.39
31-10-2023,Europe,Storage,194,222,99.57,0,6.04,5.37,91.39
01-11-2023,India,Compute,236,295,99.76,0,6.32,3.68,91.95
01-11-2023,India,Storage,213,234,99.6,0,6.32,3.68,91.95
01-11-2023,US,Compute,247,279,99.72,0,6.32,3.68,91.95
01-11-2023,US,Storage,207,259,99.63,0,6.32,3.68,91.95
01-11-2023,Europe,Compute,250,273,99.79,0,6.32,3.68,91.95
01-11-2023,Europe,Storage,196,235,99.74,0,6.32,3.68,91.95
02-11-2023,India,Compute,135,183,99.68,0,6.32,3.68,91.95
02-11-2023,India,Storage,156,184,99.78,0,6.32,3.68,91.95
02-11-2023,US,Compute,200,257,99.85,0,6.32,3.68,91.95
02-11-2023,US,Storage,197,251,99.52,0,6.32,3.68,91.95
02-11-2023,Europe,Compute,171,216,99.82,0,6.32,3.68,91.95
02-11-2023,Europe,Storage,194,224,99.77,0,6.32,3.68,91.95
03-11-2023,India,Compute,250,291,99.91,0,6.32,3.68,91.95
03-11-2023,India,Storage,257,290,99.64,0,6.32,3.68,91.95
03-11-2023,US,Compute,135,177,99.56,0,6.32,3.68,91.95
03-11-2023,US,Storage,299,330,99.53,0,6.32,3.68,91.95
03-11-2023,Europe,Compute,233,272,99.89,0,6.32,3.68,91.95
03-11-2023,Europe,Storage,167,211,99.85,0,6.32,3.68,91.95
04-11-2023,India,Compute,293,331,99.53,0,6.32,3.68,91.95
04-11-2023,India,Storage,121,167,99.95,0,6.32,3.68,91.95
04-11-2023,US,Compute,230,279,99.9,0,6.32,3.68,91.95
04-11-2023,US,Storage,243,268,99.81,0,6.32,3.68,91.95
04-11-2023,Europe,Compute,234,284,99.93,0,6.32,3.68,91.95
04-11-2023,Europe,Storage,116,146,99.89,0,6.32,3.68,91.95
05-11-2023,India,Compute,175,226,99.63,1,6.32,3.68,91.95
05-11-2023,India,Storage,231,281,99.62,1,6.32,3.68,91.95
05-11-2023,US,Compute,272,331,99.83,1,6.32,3.68,91.95
05-11-2023,US,Storage,274,325,99.94,1,6.32,3.68,91.95
05-11-2023,Europe,Compute,105,163,99.8,1,6.32,3.68,91.95
05-11-2023,Europe,Storage,252,308,99.59,1,6.32,3.68,91.95
06-11-2023,India,Compute,214,239,99.57,0,6.32,3.68,91.95
06-11-2023,India,Storage,235,286,99.65,0,6.32,3.68,91.95
06-11-2023,US,Compute,283,313,99.83,0,6.32,3.68,91.95
06-11-2023,US,Storage,157,198,99.97,0,6.32,3.68,91.95
06-11-2023,Europe,Compute,139,166,99.53,0,6.32,3.68,91.95
06-11-2023,Europe,Storage,199,219,99.77,0,6.32,3.68,91.95
07-11-2023,India,Compute,118,161,99.53,0,6.32,3.68,91.95
07-11-2023,India,Storage,103,129,99.51,0,6.32,3.68,91.95
07-11-2023,US,Compute,252,288,99.74,0,6.32,3.68,91.95
07-11-2023,US,Storage,262,294,99.86,0,6.32,3.68,91.95
07-11-2023,Europe,Compute,235,275,99.7,0,6.32,3.68,91.95
07-11-2023,Europe,Storage,288,321,99.54,0,6.32,3.68,91.95
08-11-2023,India,Compute,119,175,99.85,0,6.32,3.68,91.95
08-11-2023,India,Storage,256,311,99.7,0,6.32,3.68,91.95
08-11-2023,US,Compute,149,188,99.84,0,6.32,3.68,91.95
08-11-2023,US,Storage,147,187,99.54,0,6.32,3.68,91.95
08-11-2023,Europe,Compute,284,324,99.86,0,6.32,3.68,91.95
08-11-2023,Europe,Storage,159,180,99.77,0,6.32,3.68,91.95
09-11-2023,India,Compute,148,169,99.93,0,6.32,3.68,91.95
09-11-2023,India,Storage,277,301,99.57,0,6.32,3.68,91.95
09-11-2023,US,Compute,163,201,99.81,0,6.32,3.68,91.95
09-11-2023,US,Storage,218,256,99.58,0,6.32,3.68,91.95
09-11-2023,Europe,Compute,228,280,99.57,0,6.32,3.68,91.95
09-11-2023,Europe,Storage,183,227,99.76,0,6.32,3.68,91.95
10-11-2023,India,Compute,281,305,99.88,0,6.32,3.68,91.95
10-11-2023,India,Storage,159,189,99.81,0,6.32,3.68,91.95
10-11-2023,US,Compute,114,150,99.97,0,6.32,3.68,91.95
10-11-2023,US,Storage,190,246,99.92,0,6.32,3.68,91.95
10-11-2023,Europe,Compute,177,233,99.64,0,6.32,3.68,91.95
10-11-2023,Europe,Storage,260,303,99.53,0,6.32,3.68,91.95
11-11-2023,India,Compute,258,298,99.55,0,6.32,3.68,91.95
11-11-2023,India,Storage,133,192,99.94,0,6.32,3.68,91.95
11-11-2023,US,Compute,222,263,99.95,0,6.32,3.68,91.95
11-11-2023,US,Storage,157,199,99.88,0,6.32,3.68,91.95
11-11-2023,Europe,Compute,120,161,99.71,0,6.32,3.68,91.95
11-11-2023,Europe,Storage,120,140,99.77,0,6.32,3.68,91.95
12-11-2023,India,Compute,239,262,99.68,1,6.32,3.68,91.95
12-11-2023,India,Storage,112,143,99.92,1,6.32,3.68,91.95
12-11-2023,US,Compute,171,225,99.61,1,6.32,3.68,91.95
12-11-2023,US,Storage,161,198,99.71,1,6.32,3.68,91.95
12-11-2023,Europe,Compute,249,269,99.88,1,6.32,3.68,91.95
12-11-2023,Europe,Storage,262,289,99.65,1,6.32,3.68,91.95
13-11-2023,India,Compute,195,226,99.57,0,6.32,3.68,91.95
13-11-2023,India,Storage,177,219,99.52,0,6.32,3.68,91.95
13-11-2023,US,Compute,266,325,99.5,0,6.32,3.68,91.95
13-11-2023,US,Storage,258,313,99.6,0,6.32,3.68,91.95
13-11-2023,Europe,Compute,218,240,99.61,0,6.32,3.68,91.95
13-11-2023,Europe,Storage,213,256,99.78,0,6.32,3.68,91.95
14-11-2023,India,Compute,157,211,99.56,0,6.32,3.68,91.95
14-11-2023,India,Storage,262,305,99.66,0,6.32,3.68,91.95
14-11-2023,US,Compute,152,179,99.68,0,6.32,3.68,91.95
14-11-2023,US,Storage,248,282,99.8,0,6.32,3.68,91.95
14-11-2023,Europe,Compute,287,345,99.97,0,6.32,3.68,91.95
14-11-2023,Europe,Storage,264,295,99.71,0,6.32,3.68,91.95
15-11-2023,India,Compute,231,251,99.65,0,6.32,3.68,91.95
15-11-2023,India,Storage,169,199,99.53,0,6.32,3.68,91.95
15-11-2023,US,Compute,227,283,99.85,0,6.32,3.68,91.95
15-11-2023,US,Storage,203,231,99.72,0,6.32,3.68,91.95
15-11-2023,Europe,Compute,280,315,99.56,0,6.32,3.68,91.95
15-11-2023,Europe,Storage,150,181,99.94,0,6.32,3.68,91.95
16-11-2023,India,Compute,170,192,99.92,0,6.32,3.68,91.95
16-11-2023,India,Storage,199,230,99.95,0,6.32,3.68,91.95
16-11-2023,US,Compute,107,136,99.72,0,6.32,3.68,91.95
16-11-2023,US,Storage,225,271,99.87,0,6.32,3.68,91.95
16-11-2023,Europe,Compute,172,220,99.99,0,6.32,3.68,91.95
16-11-2023,Europe,Storage,164,219,99.52,0,6.32,3.68,91.95
17-11-2023,India,Compute,212,247,99.62,0,6.32,3.68,91.95
17-11-2023,India,Storage,282,339,99.51,0,6.32,3.68,91.95
17-11-2023,US,Compute,103,159,99.62,0,6.32,3.68,91.95
17-11-2023,US,Storage,152,207,99.58,0,6.32,3.68,91.95
17-11-2023,Europe,Compute,127,175,99.64,0,6.32,3.68,91.95
17-11-2023,Europe,Storage,231,275,99.65,0,6.32,3.68,91.95
18-11-2023,India,Compute,248,288,99.57,0,6.32,3.68,91.95
18-11-2023,India,Storage,120,179,99.82,0,6.32,3.68,91.95
18-11-2023,US,Compute,204,225,99.54,0,6.32,3.68,91.95
18-11-2023,US,Storage,266,312,99.5,0,6.32,3.68,91.95
18-11-2023,Europe,Compute,223,272,99.72,0,6.32,3.68,91.95
18-11-2023,Europe,Storage,140,180,99.8,0,6.32,3.68,91.95
19-11-2023,India,Compute,184,230,99.86,1,6.32,3.68,91.95
19-11-2023,India,Storage,230,267,99.69,1,6.32,3.68,91.95
19-11-2023,US,Compute,253,311,99.88,1,6.32,3.68,91.95
19-11-2023,US,Storage,251,279,99.56,1,6.32,3.68,91.95
19-11-2023,Europe,Compute,239,292,99.78,1,6.32,3.68,91.95
19-11-2023,Europe,Storage,205,242,99.88,1,6.32,3.68,91.95
20-11-2023,India,Compute,207,235,99.79,0,6.32,3.68,91.95
20-11-2023,India,Storage,173,195,99.84,0,6.32,3.68,91.95
20-11-2023,US,Compute,248,295,99.6,0,6.32,3.68,91.95
20-11-2023,US,Storage,136,160,99.94,0,6.32,3.68,91.95
20-11-2023,Europe,Compute,139,161,99.97,0,6.32,3.68,91.95
20-11-2023,Europe,Storage,272,319,99.89,0,6.32,3.68,91.95
21-11-2023,India,Compute,117,173,99.71,0,6.32,3.68,91.95
21-11-2023,India,Storage,134,164,99.55,0,6.32,3.68,91.95
21-11-2023,US,Compute,147,199,99.9,0,6.32,3.68,91.95
21-11-2023,US,Storage,261,281,99.62,0,6.32,3.68,91.95
21-11-2023,Europe,Compute,260,315,99.85,0,6.32,3.68,91.95
21-11-2023,Europe,Storage,286,325,99.61,0,6.32,3.68,91.95
22-11-2023,India,Compute,140,182,99.96,0,6.32,3.68,91.95
22-11-2023,India,Storage,111,164,99.61,0,6.32,3.68,91.95
22-11-2023,US,Compute,199,256,99.65,0,6.32,3.68,91.95
22-11-2023,US,Storage,119,164,99.75,0,6.32,3.68,91.95
22-11-2023,Europe,Compute,239,266,99.58,0,6.32,3.68,91.95
22-11-2023,Europe,Storage,101,158,99.88,0,6.32,3.68,91.95
23-11-2023,India,Compute,126,160,99.92,0,6.32,3.68,91.95
23-11-2023,India,Storage,231,274,99.64,0,6.32,3.68,91.95
23-11-2023,US,Compute,287,345,99.89,0,6.32,3.68,91.95
23-11-2023,US,Storage,105,140,99.54,0,6.32,3.68,91.95
23-11-2023,Europe,Compute,197,242,99.86,0,6.32,3.68,91.95
23-11-2023,Europe,Storage,120,162,99.64,0,6.32,3.68,91.95
24-11-2023,India,Compute,280,311,99.97,0,6.32,3.68,91.95
24-11-2023,India,Storage,119,152,99.5,0,6.32,3.68,91.95
24-11-2023,US,Compute,222,250,99.65,0,6.32,3.68,91.95
24-11-2023,US,Storage,226,284,99.91,0,6.32,3.68,91.95
24-11-2023,Europe,Compute,225,281,99.68,0,6.32,3.68,91.95
24-11-2023,Europe,Storage,116,139,99.64,0,6.32,3.68,91.95
25-11-2023,India,Compute,229,283,99.96,0,6.32,3.68,91.95
25-11-2023,India,Storage,223,281,99.57,0,6.32,3.68,91.95
25-11-2023,US,Compute,287,332,99.51,0,6.32,3.68,91.95
25-11-2023,US,Storage,291,325,99.63,0,6.32,3.68,91.95
25-11-2023,Europe,Compute,265,312,99.56,0,6.32,3.68,91.95
25-11-2023,Europe,Storage,205,250,99.66,0,6.32,3.68,91.95
26-11-2023,India,Compute,211,252,99.59,1,6.32,3.68,91.95
26-11-2023,India,Storage,268,297,99.88,1,6.32,3.68,91.95
26-11-2023,US,Compute,146,203,99.61,1,6.32,3.68,91.95
26-11-2023,US,Storage,293,349,99.75,1,6.32,3.68,91.95
26-11-2023,Europe,Compute,209,235,99.86,1,6.32,3.68,91.95
26-11-2023,Europe,Storage,281,325,99.56,1,6.32,3.68,91.95
27-11-2023,India,Compute,219,247,99.77,0,6.32,3.68,91.95
27-11-2023,India,Storage,110,139,99.95,0,6.32,3.68,91.95
27-11-2023,US,Compute,242,284,99.83,0,6.32,3.68,91.95
27-11-2023,US,Storage,231,260,99.8,0,6.32,3.68,91.95
27-11-2023,Europe,Compute,289,317,99.53,0,6.32,3.68,91.95
27-11-2023,Europe,Storage,111,134,99.68,0,6.32,3.68,91.95
28-11-2023,India,Compute,252,288,99.67,0,6.32,3.68,91.95
28-11-2023,India,Storage,176,205,99.53,0,6.32,3.68,91.95
28-11-2023,US,Compute,157,214,99.74,0,6.32,3.68,91.95
28-11-2023,US,Storage,277,336,99.79,0,6.32,3.68,91.95
28-11-2023,Europe,Compute,252,275,99.59,0,6.32,3.68,91.95
28-11-2023,Europe,Storage,156,215,99.62,0,6.32,3.68,91.95
29-11-2023,India,Compute,129,156,99.64,0,6.32,3.68,91.95
29-11-2023,India,Storage,205,232,99.55,0,6.32,3.68,91.95
29-11-2023,US,Compute,181,213,99.65,0,6.32,3.68,91.95
29-11-2023,US,Storage,164,193,99.79,0,6.32,3.68,91.95
29-11-2023,Europe,Compute,160,217,99.61,0,6.32,3.68,91.95
29-11-2023,Europe,Storage,204,254,99.75,0,6.32,3.68,91.95
30-11-2023,India,Compute,257,281,99.69,0,6.32,3.68,91.95
30-11-2023,India,Storage,103,154,99.57,0,6.32,3.68,91.95
30-11-2023,US,Compute,150,180,99.71,0,6.32,3.68,91.95
30-11-2023,US,Storage,146,189,99.7,0,6.32,3.68,91.95
30-11-2023,Europe,Compute,262,290,99.63,0,6.32,3.68,91.95
30-11-2023,Europe,Storage,135,181,99.96,0,6.32,3.68,91.95
01-12-2023,India,Compute,199,245,99.73,0,7.35,6.86,114.25
01-12-2023,India,Storage,141,199,99.71,0,7.35,6.86,114.25
01-12-2023,US,Compute,243,285,99.98,0,7.35,6.86,114.25
01-12-2023,US,Storage,149,170,99.73,0,7.35,6.86,114.25
01-12-2023,Europe,Compute,245,299,99.88,0,7.35,6.86,114.25
01-12-2023,Europe,Storage,283,340,99.54,0,7.35,6.86,114.25
02-12-2023,India,Compute,280,318,99.55,0,7.35,6.86,114.25
02-12-2023,India,Storage,217,260,99.87,0,7.35,6.86,114.25
02-12-2023,US,Compute,214,255,99.6,0,7.35,6.86,114.25
02-12-2023,US,Storage,144,184,99.63,0,7.35,6.86,114.25
02-12-2023,Europe,Compute,269,324,99.56,0,7.35,6.86,114.25
02-12-2023,Europe,Storage,198,241,99.78,0,7.35,6.86,114.25
03-12-2023,India,Compute,130,153,99.51,1,7.35,6.86,114.25
03-12-2023,India,Storage,110,140,99.82,1,7.35,6.86,114.25
03-12-2023,US,Compute,293,333,99.99,1,7.35,6.86,114.25
03-12-2023,US,Storage,241,292,99.8,1,7.35,6.86,114.25
03-12-2023,Europe,Compute,260,301,99.54,1,7.35,6.86,114.25
03-12-2023,Europe,Storage,191,236,99.52,1,7.35,6.86,114.25
04-12-2023,India,Compute,203,248,99.91,0,7.35,6.86,114.25
04-12-2023,India,Storage,142,199,99.61,0,7.35,6.86,114.25
